id,female,age,education,political,treatment_str,risky,green,duration_survey,winner,loser,bonus_startup,bonus_ingame,bonus_lottery,bonus_final,repeater
1800,1,31,5,1,Forced choice (w),1,NA,620,1,0,0.5,0.5,8,8.5,0
1801,1,29,6,-2,Forced choice very strong,0,NA,591,0,0,0.5,0.25,NA,0.25,0
1802,0,29,5,-2,Forced choice (nw),1,NA,247,0,1,0.5,0.5,0,0.5,0
1803,1,60,3,1,Forced choice very strong,1,NA,769,1,0,0.5,0.5,8,8.5,0
1804,1,38,3,0,Forced choice strong,1,NA,596,1,0,0.5,0.5,8,8.5,0
1805,1,28,2,-2,Forced choice (w),0,NA,621,0,0,0.5,0.75,NA,0.75,0
1806,1,57,5,1,Base (w),NA,NA,687,0,1,0.5,0.5,0,0.5,0
1807,0,32,7,-1,Base (w),NA,NA,573,0,1,0.5,0.5,0,0.5,0
1808,0,41,4,-1,Forced choice very strong,1,NA,577,1,0,0.5,0.5,8,8.5,0
1809,1,55,5,-1,Forced choice very strong,1,NA,774,1,0,0.5,0.5,8,8.5,0
1810,1,45,6,-1,Base (w),NA,NA,597,0,1,0.5,0.5,0,0.5,0
1811,0,55,6,-1,Forced choice very strong,0,NA,587,0,0,0.5,0.25,NA,0.25,0
1812,1,35,3,-1,Forced choice very strong,1,NA,683,0,1,0.5,0.5,0,0.5,0
1813,1,26,3,2,Nominal choice (nw),NA,1,60,1,0,0.5,0.5,8,8.5,0
1814,1,36,5,0,Forced choice (w),1,NA,602,1,0,0.5,0.5,8,8.5,0
1815,0,35,5,-2,Base (nw),NA,NA,149,1,0,0.5,0.5,8,8.5,0
1816,1,34,3,-2,Forced choice (nw),1,NA,222,1,0,0.5,0.5,8,8.5,0
1817,1,31,6,2,Nominal choice (w),NA,0,564,1,0,0.5,0.5,8,8.5,0
1818,0,58,2,1,Forced choice (w),1,NA,578,0,1,0.5,0.5,0,0.5,0
1819,1,44,4,-1,Forced choice strong,1,NA,516,1,0,0.5,0.5,8,8.5,0
1820,1,31,5,1,Forced choice (nw),1,NA,67,0,1,0.5,0.5,0,0.5,0
1821,1,29,4,0,Nominal choice (nw),NA,1,150,0,1,0.5,0.5,0,0.5,0
1822,1,52,4,-1,Forced choice very strong,1,NA,762,1,0,0.5,0.5,8,8.5,0
1823,0,52,5,-1,Forced choice (w),1,NA,705,1,0,0.5,0.5,8,8.5,0
1824,0,31,5,-2,Nominal choice (nw),NA,1,1365,0,1,0.5,0.5,0,0.5,0
1825,0,28,3,0,Forced choice strong,1,NA,686,0,1,0.5,0.5,0,0.5,0
1826,1,28,4,1,Forced choice strong,1,NA,589,0,1,0.5,0.5,0,0.5,0
1827,0,36,5,-1,Forced choice (nw),1,NA,65,0,1,0.5,0.5,0,0.5,0
1828,0,25,2,0,Forced choice very strong,1,NA,621,1,0,0.5,0.5,8,8.5,0
1829,1,25,5,-2,Forced choice strong,1,NA,550,0,1,0.5,0.5,0,0.5,0
1830,1,31,4,0,Forced choice very strong,1,NA,866,0,1,0.5,0.5,0,0.5,0
1831,0,31,5,-1,Forced choice (nw),1,NA,85,1,0,0.5,0.5,8,8.5,0
1832,0,28,5,-1,Base (w),NA,NA,738,0,1,0.5,0.5,0,0.5,0
1833,0,26,5,1,Forced choice (w),1,NA,622,1,0,0.5,0.5,8,8.5,0
1834,1,51,3,1,Forced choice (w),1,NA,725,0,1,0.5,0.5,0,0.5,0
1835,1,50,8,0,Base (w),NA,NA,726,1,0,0.5,0.5,8,8.5,0
1836,0,27,5,0,Nominal choice (w),NA,1,643,1,0,0.5,0.5,8,8.5,0
1837,0,23,4,-1,Forced choice strong,1,NA,693,1,0,0.5,0.5,8,8.5,1
1838,1,42,6,2,Base (w),NA,NA,791,0,1,0.5,0.5,0,0.5,0
1839,1,53,4,0,Base (nw),NA,NA,148,0,1,0.5,0.5,0,0.5,1
1840,1,30,6,-2,Forced choice strong,1,NA,508,0,1,0.5,0.5,0,0.5,0
1841,0,35,4,1,Nominal choice (nw),NA,1,101,0,1,0.5,0.5,0,0.5,0
1842,1,35,5,1,Forced choice strong,1,NA,1091,1,0,0.5,0.5,8,8.5,0
1843,0,35,3,2,Forced choice very strong,1,NA,944,0,1,0.5,0.5,0,0.5,0
1844,0,24,3,-1,Nominal choice (nw),NA,1,88,1,0,0.5,0.5,8,8.5,0
1845,0,31,6,-1,Forced choice (w),1,NA,640,1,0,0.5,0.5,8,8.5,0
1846,1,60,3,-1,Nominal choice (nw),NA,1,98,1,0,0.5,0.5,8,8.5,0
1847,0,40,5,-1,Forced choice (nw),0,NA,458,0,0,0.5,0.75,NA,0.75,0
1848,0,29,2,1,Nominal choice (nw),NA,1,390,0,1,0.5,0.5,0,0.5,0
1849,1,26,4,-1,Nominal choice (w),NA,1,682,1,0,0.5,0.5,8,8.5,0
1850,0,31,5,0,Forced choice very strong,1,NA,972,0,1,0.5,0.5,0,0.5,0
1851,0,27,5,0,Forced choice (nw),1,NA,54,0,1,0.5,0.5,0,0.5,0
1852,1,36,3,1,Base (w),NA,NA,673,0,1,0.5,0.5,0,0.5,0
1853,0,57,3,0,Nominal choice (nw),NA,1,150,1,0,0.5,0.5,8,8.5,0
1854,1,50,5,0,Base (w),NA,NA,584,0,1,0.5,0.5,0,0.5,0
1855,1,33,6,-2,Base (nw),NA,NA,80,0,1,0.5,0.5,0,0.5,0
1856,0,40,3,0,Nominal choice (nw),NA,1,80,0,1,0.5,0.5,0,0.5,0
1857,0,25,4,-1,Base (w),NA,NA,725,0,1,0.5,0.5,0,0.5,0
1858,0,32,2,-1,Base (w),NA,NA,656,1,0,0.5,0.5,8,8.5,0
1859,0,40,3,-1,Forced choice (w),1,NA,619,0,1,0.5,0.5,0,0.5,0
1860,0,33,5,0,Forced choice very strong,1,NA,793,0,1,0.5,0.5,0,0.5,0
1861,0,46,5,-1,Nominal choice (nw),NA,0,62,1,0,0.5,0.5,8,8.5,0
1862,1,33,5,-1,Forced choice strong,1,NA,716,0,1,0.5,0.5,0,0.5,0
1863,0,65,4,-1,Forced choice (nw),1,NA,265,1,0,0.5,0.5,8,8.5,0
1864,0,31,3,-2,Base (w),NA,NA,557,1,0,0.5,0.5,8,8.5,0
1865,1,47,3,-1,Base (nw),NA,NA,150,0,1,0.5,0.5,0,0.5,0
1866,0,33,6,0,Nominal choice (w),NA,1,573,1,0,0.5,0.5,8,8.5,0
1867,0,45,6,1,Forced choice strong,1,NA,610,1,0,0.5,0.5,8,8.5,0
1868,0,39,5,-2,Nominal choice (w),NA,1,671,1,0,0.5,0.5,8,8.5,0
1869,0,30,6,-2,Nominal choice (nw),NA,1,126,1,0,0.5,0.5,8,8.5,0
1870,1,49,6,1,Forced choice (w),1,NA,659,0,1,0.5,0.5,0,0.5,0
1871,1,31,5,0,Base (nw),NA,NA,47,0,1,0.5,0.5,0,0.5,1
1872,1,62,5,0,Forced choice strong,1,NA,702,0,1,0.5,0.5,0,0.5,0
1873,1,44,2,1,Forced choice strong,1,NA,705,0,1,0.5,0.5,0,0.5,0
1874,0,66,6,1,Base (nw),NA,NA,251,1,0,0.5,0.5,8,8.5,0
1875,1,27,4,-2,Forced choice (w),1,NA,584,0,1,0.5,0.5,0,0.5,0
1876,1,24,3,-2,Forced choice very strong,1,NA,663,1,0,0.5,0.5,8,8.5,0
1877,0,27,3,2,Base (nw),NA,NA,457,0,1,0.5,0.5,0,0.5,0
1878,1,30,5,1,Nominal choice (nw),NA,0,392,1,0,0.5,0.5,8,8.5,0
1879,1,28,5,1,Base (w),NA,NA,741,1,0,0.5,0.5,8,8.5,0
1880,1,37,5,1,Forced choice strong,1,NA,621,0,1,0.5,0.5,0,0.5,0
1881,1,40,5,-1,Base (nw),NA,NA,119,0,1,0.5,0.5,0,0.5,0
1882,1,67,5,-2,Base (nw),NA,NA,161,1,0,0.5,0.5,8,8.5,0
1883,1,50,5,0,Forced choice very strong,1,NA,591,1,0,0.5,0.5,8,8.5,0
1884,1,31,3,1,Forced choice (w),1,NA,641,1,0,0.5,0.5,8,8.5,0
1885,0,42,5,-1,Forced choice strong,1,NA,910,1,0,0.5,0.5,8,8.5,0
1886,0,32,4,-2,Forced choice very strong,0,NA,834,0,0,0.5,0.25,NA,0.25,0
1887,0,46,3,-1,Base (w),NA,NA,805,1,0,0.5,0.5,8,8.5,0
1888,1,44,5,-1,Nominal choice (nw),NA,0,124,1,0,0.5,0.5,8,8.5,0
1889,1,36,4,0,Forced choice (nw),1,NA,255,1,0,0.5,0.5,8,8.5,0
1890,0,40,5,-1,Forced choice (w),1,NA,956,1,0,0.5,0.5,8,8.5,0
1891,1,35,6,-2,Nominal choice (w),NA,0,545,0,1,0.5,0.5,0,0.5,0
1892,0,33,5,-2,Forced choice (w),1,NA,620,1,0,0.5,0.5,8,8.5,0
1893,1,35,6,-2,Base (nw),NA,NA,93,1,0,0.5,0.5,8,8.5,0
1894,1,35,6,-1,Forced choice (w),1,NA,795,0,1,0.5,0.5,0,0.5,0
1895,1,33,6,-2,Base (w),NA,NA,557,1,0,0.5,0.5,8,8.5,0
1896,1,25,2,1,Base (nw),NA,NA,134,0,1,0.5,0.5,0,0.5,0
1897,1,49,4,1,Nominal choice (nw),NA,1,43,0,1,0.5,0.5,0,0.5,0
1898,1,52,5,-1,Forced choice (nw),1,NA,147,1,0,0.5,0.5,8,8.5,0
1899,0,57,2,-1,Base (w),NA,NA,641,0,1,0.5,0.5,0,0.5,0
1900,0,26,4,1,Forced choice strong,0,NA,555,0,0,0.5,0.5,NA,0.5,0
1901,0,31,3,-1,Forced choice (w),1,NA,719,1,0,0.5,0.5,8,8.5,0
1902,1,29,3,-1,Forced choice strong,1,NA,738,1,0,0.5,0.5,8,8.5,1
1903,0,21,5,-1,Nominal choice (w),NA,1,612,0,1,0.5,0.5,0,0.5,0
1904,1,24,6,-2,Nominal choice (w),NA,1,533,1,0,0.5,0.5,8,8.5,0
1905,1,25,3,0,Base (w),NA,NA,669,0,1,0.5,0.5,0,0.5,0
1906,0,23,3,-2,Nominal choice (w),NA,1,582,0,1,0.5,0.5,0,0.5,0
1907,1,24,1,0,Base (nw),NA,NA,500,0,1,0.5,0.5,0,0.5,0
1908,0,28,5,-1,Base (nw),NA,NA,236,1,0,0.5,0.5,8,8.5,0
1909,1,27,4,-1,Forced choice strong,1,NA,626,0,1,0.5,0.5,0,0.5,0
1910,1,34,2,0,Forced choice very strong,1,NA,599,0,1,0.5,0.5,0,0.5,0
1911,0,36,5,-2,Forced choice very strong,1,NA,902,0,1,0.5,0.5,0,0.5,0
1912,1,62,2,-1,Forced choice very strong,0,NA,774,0,0,0.5,0.25,NA,0.25,0
1913,0,25,5,-1,Forced choice very strong,1,NA,775,1,0,0.5,0.5,8,8.5,0
1914,0,50,3,-1,Base (nw),NA,NA,118,1,0,0.5,0.5,8,8.5,0
1915,1,34,4,-1,Forced choice strong,1,NA,537,0,1,0.5,0.5,0,0.5,0
1916,0,33,5,-2,Forced choice very strong,0,NA,710,0,0,0.5,0.25,NA,0.25,0
1917,1,29,5,1,Base (w),NA,NA,562,0,1,0.5,0.5,0,0.5,0
1918,0,31,3,2,Forced choice very strong,0,NA,760,0,0,0.5,0.25,NA,0.25,0
1919,0,46,4,0,Base (nw),NA,NA,529,0,1,0.5,0.5,0,0.5,0
1920,1,25,3,-2,Base (nw),NA,NA,70,1,0,0.5,0.5,8,8.5,1
1921,1,23,3,-1,Forced choice strong,1,NA,804,1,0,0.5,0.5,8,8.5,0
1922,0,41,5,0,Base (w),NA,NA,636,1,0,0.5,0.5,8,8.5,0
1923,1,30,6,-1,Nominal choice (w),NA,0,657,0,1,0.5,0.5,0,0.5,0
1924,0,19,3,0,Forced choice very strong,1,NA,782,0,1,0.5,0.5,0,0.5,0
1925,0,26,3,1,Forced choice (w),1,NA,546,1,0,0.5,0.5,8,8.5,0
1926,1,21,3,1,Base (nw),NA,NA,54,1,0,0.5,0.5,8,8.5,0
1927,1,30,5,0,Forced choice (nw),1,NA,271,0,1,0.5,0.5,0,0.5,0
1928,0,60,3,-1,Nominal choice (w),NA,0,600,1,0,0.5,0.5,8,8.5,0
1929,1,27,6,-2,Base (w),NA,NA,575,1,0,0.5,0.5,8,8.5,0
1930,1,27,5,-2,Base (w),NA,NA,539,0,1,0.5,0.5,0,0.5,0
1931,0,26,5,-1,Forced choice very strong,1,NA,565,0,1,0.5,0.5,0,0.5,0
1932,0,22,4,1,Forced choice strong,1,NA,1721,0,1,0.5,0.5,0,0.5,0
1933,1,29,5,-2,Forced choice very strong,0,NA,882,0,0,0.5,0.25,NA,0.25,0
1934,1,39,4,-1,Forced choice (nw),1,NA,119,1,0,0.5,0.5,8,8.5,0
1935,1,35,8,0,Nominal choice (w),NA,0,650,0,1,0.5,0.5,0,0.5,0
1936,0,38,7,-1,Forced choice (nw),1,NA,75,1,0,0.5,0.5,8,8.5,0
1937,1,42,4,-1,Nominal choice (nw),NA,0,439,1,0,0.5,0.5,8,8.5,0
1938,0,44,5,1,Forced choice strong,1,NA,649,1,0,0.5,0.5,8,8.5,0
1939,0,24,2,0,Base (nw),NA,NA,181,1,0,0.5,0.5,8,8.5,0
1940,1,33,4,0,Base (w),NA,NA,574,1,0,0.5,0.5,8,8.5,0
1941,1,40,7,-1,Forced choice (w),1,NA,801,1,0,0.5,0.5,8,8.5,0
1942,1,61,3,0,Base (w),NA,NA,634,1,0,0.5,0.5,8,8.5,0
1943,1,49,4,1,Base (w),NA,NA,721,0,1,0.5,0.5,0,0.5,0
1944,0,32,5,1,Base (nw),NA,NA,167,0,1,0.5,0.5,0,0.5,0
1945,1,25,5,-1,Forced choice (w),1,NA,683,1,0,0.5,0.5,8,8.5,0
1946,0,28,5,0,Base (w),NA,NA,566,0,1,0.5,0.5,0,0.5,0
1947,0,41,5,-2,Base (w),NA,NA,585,0,1,0.5,0.5,0,0.5,0
1948,1,45,1,0,Forced choice strong,1,NA,590,1,0,0.5,0.5,8,8.5,0
1949,1,29,2,1,Forced choice very strong,1,NA,645,0,1,0.5,0.5,0,0.5,0
1950,0,30,5,-1,Forced choice strong,1,NA,580,1,0,0.5,0.5,8,8.5,0
1951,0,47,2,-1,Forced choice very strong,1,NA,692,1,0,0.5,0.5,8,8.5,0
1952,1,57,5,-2,Nominal choice (nw),NA,0,407,0,1,0.5,0.5,0,0.5,0
1953,0,27,5,1,Base (nw),NA,NA,43,1,0,0.5,0.5,8,8.5,0
1954,0,31,6,0,Nominal choice (nw),NA,1,207,1,0,0.5,0.5,8,8.5,0
1955,1,31,3,0,Forced choice strong,0,NA,669,0,0,0.5,0.5,NA,0.5,0
1956,0,41,5,0,Nominal choice (nw),NA,0,754,0,1,0.5,0.5,0,0.5,1
1957,1,31,3,-1,Forced choice (w),1,NA,651,0,1,0.5,0.5,0,0.5,0
1958,0,30,5,-1,Base (nw),NA,NA,72,1,0,0.5,0.5,8,8.5,0
1959,1,42,6,1,Nominal choice (nw),NA,0,122,0,1,0.5,0.5,0,0.5,0
1960,1,27,3,1,Nominal choice (nw),NA,1,146,1,0,0.5,0.5,8,8.5,1
1961,0,45,2,0,Forced choice (nw),1,NA,195,1,0,0.5,0.5,8,8.5,0
1962,0,31,5,2,Forced choice (w),1,NA,541,1,0,0.5,0.5,8,8.5,0
1963,0,34,3,1,Forced choice very strong,0,NA,809,0,0,0.5,0.25,NA,0.25,0
1964,1,28,8,-1,Base (w),NA,NA,552,1,0,0.5,0.5,8,8.5,0
1965,1,32,3,-1,Base (w),NA,NA,767,1,0,0.5,0.5,8,8.5,0
1966,0,37,3,-1,Forced choice very strong,0,NA,609,0,0,0.5,0.25,NA,0.25,0
1967,0,43,2,1,Forced choice strong,1,NA,622,0,1,0.5,0.5,0,0.5,0
1968,1,23,3,0,Forced choice (nw),1,NA,85,0,1,0.5,0.5,0,0.5,0
1969,0,33,2,-2,Base (nw),NA,NA,241,1,0,0.5,0.5,8,8.5,0
1970,0,36,5,0,Forced choice very strong,0,NA,623,0,0,0.5,0.25,NA,0.25,0
1971,1,51,4,-1,Nominal choice (nw),NA,0,136,0,1,0.5,0.5,0,0.5,0
1972,0,32,6,-1,Forced choice very strong,0,NA,597,0,0,0.5,0.25,NA,0.25,0
1973,1,37,4,-1,Forced choice strong,1,NA,655,0,1,0.5,0.5,0,0.5,0
1974,1,24,5,0,Forced choice strong,1,NA,605,1,0,0.5,0.5,8,8.5,0
1975,1,30,3,-2,Base (nw),NA,NA,90,1,0,0.5,0.5,8,8.5,0
1976,0,37,6,-2,Forced choice very strong,1,NA,640,1,0,0.5,0.5,8,8.5,0
1977,1,25,3,0,Base (nw),NA,NA,395,0,1,0.5,0.5,0,0.5,0
1978,0,32,2,0,Forced choice strong,1,NA,545,1,0,0.5,0.5,8,8.5,0
1979,1,29,5,-1,Forced choice (w),1,NA,585,0,1,0.5,0.5,0,0.5,0
1980,0,35,6,-1,Forced choice (w),1,NA,597,1,0,0.5,0.5,8,8.5,0
1981,1,44,2,-2,Nominal choice (w),NA,0,587,1,0,0.5,0.5,8,8.5,0
1982,1,32,4,0,Nominal choice (nw),NA,0,114,1,0,0.5,0.5,8,8.5,0
1983,0,66,4,1,Forced choice very strong,1,NA,704,0,1,0.5,0.5,0,0.5,0
1984,1,26,3,-2,Nominal choice (w),NA,1,543,0,1,0.5,0.5,0,0.5,0
1985,1,70,2,1,Nominal choice (w),NA,1,590,0,1,0.5,0.5,0,0.5,0
1986,0,45,7,-2,Forced choice very strong,0,NA,633,0,0,0.5,0.25,NA,0.25,0
1987,1,33,4,-2,Base (w),NA,NA,675,1,0,0.5,0.5,8,8.5,0
1988,0,22,5,-1,Nominal choice (w),NA,0,542,0,1,0.5,0.5,0,0.5,0
1989,1,32,5,-2,Nominal choice (nw),NA,0,86,0,1,0.5,0.5,0,0.5,0
1990,1,44,4,-1,Nominal choice (nw),NA,1,137,1,0,0.5,0.5,8,8.5,0
1991,1,34,6,-2,Base (w),NA,NA,575,0,1,0.5,0.5,0,0.5,0
1992,0,37,5,0,Base (nw),NA,NA,138,0,1,0.5,0.5,0,0.5,0
1993,0,35,5,-2,Base (nw),NA,NA,98,1,0,0.5,0.5,8,8.5,0
1994,1,30,3,0,Forced choice (nw),1,NA,213,1,0,0.5,0.5,8,8.5,0
1995,0,49,3,1,Forced choice (nw),0,NA,92,0,0,0.5,0.75,NA,0.75,0
1996,1,35,2,-1,Forced choice very strong,1,NA,701,1,0,0.5,0.5,8,8.5,0
1997,0,46,5,0,Nominal choice (nw),NA,0,104,1,0,0.5,0.5,8,8.5,0
1998,0,67,5,-1,Forced choice very strong,1,NA,648,1,0,0.5,0.5,8,8.5,0
1999,0,25,5,1,Forced choice strong,1,NA,630,0,1,0.5,0.5,0,0.5,0
2000,0,37,5,0,Forced choice very strong,1,NA,1449,0,1,0.5,0.5,0,0.5,0
2001,0,41,2,0,Forced choice very strong,1,NA,656,0,1,0.5,0.5,0,0.5,0
2002,1,32,3,1,Nominal choice (w),NA,0,545,1,0,0.5,0.5,8,8.5,0
2003,1,25,3,-1,Forced choice very strong,1,NA,716,1,0,0.5,0.5,8,8.5,0
2004,1,27,2,-2,Forced choice very strong,1,NA,579,0,1,0.5,0.5,0,0.5,0
2005,1,47,3,2,Forced choice (nw),1,NA,864,0,1,0.5,0.5,0,0.5,0
2006,1,34,5,2,Base (nw),NA,NA,29,0,1,0.5,0.5,0,0.5,1
2007,0,47,5,-1,Forced choice very strong,1,NA,636,1,0,0.5,0.5,8,8.5,0
2008,0,25,3,-1,Nominal choice (w),NA,1,528,0,1,0.5,0.5,0,0.5,0
2009,0,33,3,-2,Forced choice (nw),1,NA,221,1,0,0.5,0.5,8,8.5,0
2010,0,27,2,-1,Nominal choice (w),NA,1,684,0,1,0.5,0.5,0,0.5,0
2011,0,46,2,0,Forced choice very strong,1,NA,652,0,1,0.5,0.5,0,0.5,0
2012,0,62,4,1,Base (w),NA,NA,616,0,1,0.5,0.5,0,0.5,0
2013,0,30,3,-1,Base (nw),NA,NA,111,0,1,0.5,0.5,0,0.5,0
2014,1,37,4,0,Forced choice (nw),1,NA,62,0,1,0.5,0.5,0,0.5,0
2015,1,24,2,0,Forced choice (w),1,NA,663,0,1,0.5,0.5,0,0.5,0
2016,0,36,5,1,Nominal choice (w),NA,1,671,1,0,0.5,0.5,8,8.5,0
2017,0,24,2,1,Forced choice very strong,1,NA,760,0,1,0.5,0.5,0,0.5,0
2018,1,38,6,1,Forced choice strong,1,NA,737,1,0,0.5,0.5,8,8.5,0
2019,1,51,5,-2,Forced choice (nw),0,NA,94,0,0,0.5,0.75,NA,0.75,0
2020,1,26,5,-1,Forced choice (w),0,NA,518,0,0,0.5,0.75,NA,0.75,0
2021,1,28,5,0,Forced choice (nw),1,NA,128,1,0,0.5,0.5,8,8.5,0
2022,1,28,3,2,Base (nw),NA,NA,149,1,0,0.5,0.5,8,8.5,0
2023,1,54,4,-2,Forced choice (nw),1,NA,115,0,1,0.5,0.5,0,0.5,0
2024,1,34,5,1,Forced choice (w),1,NA,699,1,0,0.5,0.5,8,8.5,0
2025,1,48,5,1,Forced choice (w),1,NA,717,1,0,0.5,0.5,8,8.5,0
2026,0,32,6,0,Nominal choice (w),NA,1,542,1,0,0.5,0.5,8,8.5,0
2027,1,25,3,-2,Forced choice very strong,1,NA,1005,1,0,0.5,0.5,8,8.5,0
2028,0,64,3,-1,Forced choice (nw),1,NA,254,1,0,0.5,0.5,8,8.5,0
2029,0,72,4,-1,Forced choice (w),1,NA,839,0,1,0.5,0.5,0,0.5,0
2030,0,51,3,0,Base (w),NA,NA,625,0,1,0.5,0.5,0,0.5,0
2031,1,25,3,0,Forced choice very strong,1,NA,718,0,1,0.5,0.5,0,0.5,0
2032,0,29,4,1,Nominal choice (w),NA,0,596,1,0,0.5,0.5,8,8.5,0
2033,0,25,5,0,Forced choice (w),0,NA,1349,0,0,0.5,0.75,NA,0.75,0
2034,0,31,5,0,Nominal choice (nw),NA,0,921,1,0,0.5,0.5,8,8.5,0
2035,1,29,4,-1,Forced choice very strong,1,NA,1175,0,1,0.5,0.5,0,0.5,0
2036,0,39,5,0,Forced choice strong,1,NA,875,0,1,0.5,0.5,0,0.5,0
2037,1,47,5,0,Forced choice strong,1,NA,665,1,0,0.5,0.5,8,8.5,0
2038,0,56,5,-2,Nominal choice (nw),NA,0,138,1,0,0.5,0.5,8,8.5,0
2039,0,31,5,2,Nominal choice (nw),NA,1,620,0,1,0.5,0.5,0,0.5,0
2040,1,55,3,-1,Forced choice (w),1,NA,618,0,1,0.5,0.5,0,0.5,0
2041,1,34,2,0,Forced choice strong,1,NA,587,1,0,0.5,0.5,8,8.5,0
2042,0,38,4,1,Forced choice strong,1,NA,606,0,1,0.5,0.5,0,0.5,0
2043,0,49,4,-1,Forced choice very strong,1,NA,729,0,1,0.5,0.5,0,0.5,0
2044,1,42,5,-1,Forced choice strong,1,NA,1363,0,1,0.5,0.5,0,0.5,0
2045,1,23,5,-1,Nominal choice (w),NA,0,864,1,0,0.5,0.5,8,8.5,0
2046,0,51,3,0,Forced choice (nw),1,NA,99,1,0,0.5,0.5,8,8.5,1
2047,1,64,5,0,Nominal choice (nw),NA,0,302,1,0,0.5,0.5,8,8.5,1
2048,0,45,3,-1,Forced choice strong,1,NA,754,0,1,0.5,0.5,0,0.5,0
2049,0,27,6,-1,Nominal choice (w),NA,1,537,1,0,0.5,0.5,8,8.5,0
2050,0,28,4,-2,Base (nw),NA,NA,26,0,1,0.5,0.5,0,0.5,0
2051,1,64,3,-2,Forced choice strong,1,NA,620,1,0,0.5,0.5,8,8.5,0
2052,1,46,5,1,Base (w),NA,NA,549,1,0,0.5,0.5,8,8.5,0
2053,1,38,5,-1,Forced choice (w),1,NA,711,1,0,0.5,0.5,8,8.5,0
2054,1,24,5,-1,Forced choice very strong,1,NA,575,1,0,0.5,0.5,8,8.5,0
2055,0,36,3,2,Base (w),NA,NA,639,0,1,0.5,0.5,0,0.5,0
2056,0,36,8,-1,Nominal choice (w),NA,1,619,0,1,0.5,0.5,0,0.5,0
2057,0,46,5,-1,Nominal choice (nw),NA,0,157,0,1,0.5,0.5,0,0.5,0
2058,0,33,5,0,Forced choice (w),1,NA,844,1,0,0.5,0.5,8,8.5,0
2059,1,43,3,-1,Nominal choice (nw),NA,1,96,0,1,0.5,0.5,0,0.5,0
2060,0,21,3,0,Forced choice very strong,1,NA,653,0,1,0.5,0.5,0,0.5,0
2061,0,38,5,0,Base (w),NA,NA,561,1,0,0.5,0.5,8,8.5,0
2062,0,22,5,-1,Forced choice (w),1,NA,582,1,0,0.5,0.5,8,8.5,0
2063,0,29,3,0,Forced choice very strong,1,NA,661,1,0,0.5,0.5,8,8.5,0
2064,0,23,5,0,Base (w),NA,NA,683,0,1,0.5,0.5,0,0.5,0
2065,0,26,2,-1,Base (w),NA,NA,695,1,0,0.5,0.5,8,8.5,0
2066,0,64,2,1,Forced choice (w),1,NA,642,0,1,0.5,0.5,0,0.5,0
2067,1,43,6,-1,Nominal choice (w),NA,0,563,0,1,0.5,0.5,0,0.5,0
2068,0,35,2,-2,Nominal choice (nw),NA,0,59,0,1,0.5,0.5,0,0.5,0
2069,1,26,5,-2,Forced choice very strong,1,NA,624,1,0,0.5,0.5,8,8.5,0
2070,1,33,5,0,Forced choice (w),0,NA,712,0,0,0.5,0.75,NA,0.75,0
2071,0,40,5,-2,Nominal choice (w),NA,1,607,0,1,0.5,0.5,0,0.5,0
2072,0,21,5,0,Base (nw),NA,NA,96,1,0,0.5,0.5,8,8.5,0
2073,1,50,4,1,Forced choice very strong,0,NA,712,0,0,0.5,0.25,NA,0.25,0
2074,1,30,6,-1,Base (nw),NA,NA,225,0,1,0.5,0.5,0,0.5,0
2075,1,50,3,-2,Nominal choice (nw),NA,0,119,0,1,0.5,0.5,0,0.5,0
2076,1,34,3,2,Base (nw),NA,NA,160,1,0,0.5,0.5,8,8.5,0
2077,0,57,4,0,Nominal choice (w),NA,1,579,0,1,0.5,0.5,0,0.5,0
2078,0,32,3,2,Forced choice strong,1,NA,566,1,0,0.5,0.5,8,8.5,0
2079,1,34,6,-1,Forced choice (w),1,NA,577,0,1,0.5,0.5,0,0.5,0
2080,0,38,6,1,Nominal choice (w),NA,1,605,1,0,0.5,0.5,8,8.5,0
2081,1,32,5,-2,Base (w),NA,NA,963,0,1,0.5,0.5,0,0.5,0
2082,0,39,7,-1,Forced choice (nw),1,NA,101,0,1,0.5,0.5,0,0.5,0
2083,1,22,4,0,Forced choice very strong,1,NA,579,0,1,0.5,0.5,0,0.5,0
2084,1,28,3,-1,Forced choice (nw),1,NA,90,1,0,0.5,0.5,8,8.5,0
2085,1,21,5,-2,Forced choice strong,1,NA,610,1,0,0.5,0.5,8,8.5,0
2086,1,31,3,2,Forced choice very strong,0,NA,612,0,0,0.5,0.25,NA,0.25,0
2087,1,43,6,0,Forced choice very strong,1,NA,783,1,0,0.5,0.5,8,8.5,0
2088,0,52,3,-1,Nominal choice (w),NA,1,671,0,1,0.5,0.5,0,0.5,0
2089,0,41,6,2,Forced choice (nw),1,NA,70,1,0,0.5,0.5,8,8.5,0
2090,1,32,6,-1,Forced choice (nw),1,NA,280,0,1,0.5,0.5,0,0.5,0
2091,1,23,2,-2,Base (w),NA,NA,919,1,0,0.5,0.5,8,8.5,0
2092,1,30,4,-2,Nominal choice (nw),NA,0,111,0,1,0.5,0.5,0,0.5,0
2093,0,31,5,0,Forced choice (nw),1,NA,122,1,0,0.5,0.5,8,8.5,0
2094,1,39,5,1,Forced choice (nw),1,NA,201,0,1,0.5,0.5,0,0.5,0
2095,0,32,5,-1,Forced choice very strong,1,NA,948,0,1,0.5,0.5,0,0.5,0
2096,1,66,3,1,Nominal choice (w),NA,1,777,0,1,0.5,0.5,0,0.5,0
